,cropped_image_file,label,image_width,image_height
1275,maksssksksss331-1275.png,with_mask,25,23
1276,maksssksksss331-1276.png,with_mask,21,20
1277,maksssksksss331-1277.png,with_mask,44,47
1278,maksssksksss331-1278.png,with_mask,16,15
1279,maksssksksss331-1279.png,with_mask,18,16
1280,maksssksksss331-1280.png,with_mask,31,22
1281,maksssksksss332-1281.png,with_mask,106,104
1282,maksssksksss333-1282.png,with_mask,127,105
1283,maksssksksss334-1283.png,with_mask,53,40
1284,maksssksksss334-1284.png,with_mask,46,41
1285,maksssksksss334-1285.png,with_mask,46,46
1286,maksssksksss334-1286.png,without_mask,38,33
1287,maksssksksss335-1287.png,with_mask,140,113
1289,maksssksksss336-1289.png,with_mask,16,20
1291,maksssksksss336-1291.png,with_mask,14,16
1292,maksssksksss336-1292.png,with_mask,16,15
1293,maksssksksss336-1293.png,with_mask,17,16
1294,maksssksksss336-1294.png,without_mask,17,13
1295,maksssksksss336-1295.png,with_mask,36,32
1296,maksssksksss337-1296.png,with_mask,38,30
1297,maksssksksss338-1297.png,with_mask,38,33
1298,maksssksksss338-1298.png,with_mask,22,24
1299,maksssksksss338-1299.png,with_mask,31,25
1300,maksssksksss338-1300.png,with_mask,30,27
1301,maksssksksss338-1301.png,with_mask,28,18
1302,maksssksksss339-1302.png,with_mask,93,91
1303,maksssksksss34-1303.png,with_mask,14,12
1304,maksssksksss34-1304.png,with_mask,16,15
1305,maksssksksss34-1305.png,with_mask,15,13
1306,maksssksksss34-1306.png,without_mask,10,13
1307,maksssksksss34-1307.png,with_mask,16,14
1308,maksssksksss34-1308.png,with_mask,17,15
1309,maksssksksss34-1309.png,with_mask,15,15
1310,maksssksksss34-1310.png,without_mask,13,13
1311,maksssksksss340-1311.png,with_mask,54,46
1312,maksssksksss340-1312.png,without_mask,57,62
1313,maksssksksss340-1313.png,with_mask,62,65
1314,maksssksksss340-1314.png,with_mask,89,69
1315,maksssksksss341-1315.png,with_mask,121,93
1316,maksssksksss342-1316.png,without_mask,28,26
1317,maksssksksss342-1317.png,with_mask,18,17
1318,maksssksksss342-1318.png,with_mask,13,13
1319,maksssksksss342-1319.png,with_mask,16,14
1320,maksssksksss342-1320.png,with_mask,27,27
1321,maksssksksss342-1321.png,with_mask,42,39
1322,maksssksksss342-1322.png,with_mask,12,10
1323,maksssksksss342-1323.png,with_mask,14,13
1324,maksssksksss342-1324.png,with_mask,27,19
1325,maksssksksss342-1325.png,with_mask,19,13
1326,maksssksksss342-1326.png,with_mask,35,35
1327,maksssksksss342-1327.png,with_mask,63,65
1328,maksssksksss342-1328.png,with_mask,23,23
1329,maksssksksss343-1329.png,without_mask,153,147
1330,maksssksksss344-1330.png,with_mask,10,10
1331,maksssksksss344-1331.png,with_mask,13,14
1332,maksssksksss344-1332.png,with_mask,25,25
1333,maksssksksss344-1333.png,with_mask,21,24
1334,maksssksksss345-1334.png,with_mask,32,32
1335,maksssksksss345-1335.png,without_mask,27,34
1336,maksssksksss346-1336.png,with_mask,90,87
1337,maksssksksss346-1337.png,with_mask,132,114
1338,maksssksksss346-1338.png,with_mask,71,49
1339,maksssksksss346-1339.png,with_mask,103,103
1340,maksssksksss347-1340.png,without_mask,51,49
1341,maksssksksss347-1341.png,with_mask,66,73
1342,maksssksksss347-1342.png,without_mask,105,56
1343,maksssksksss348-1343.png,without_mask,115,102
1344,maksssksksss349-1344.png,with_mask,109,98
1345,maksssksksss349-1345.png,with_mask,53,55
1346,maksssksksss349-1346.png,without_mask,79,60
1347,maksssksksss35-1347.png,with_mask,79,76
1348,maksssksksss35-1348.png,with_mask,47,45
1349,maksssksksss350-1349.png,with_mask,22,21
1350,maksssksksss350-1350.png,with_mask,26,27
1351,maksssksksss351-1351.png,with_mask,128,114
1352,maksssksksss352-1352.png,with_mask,42,46
1353,maksssksksss352-1353.png,without_mask,43,43
1354,maksssksksss353-1354.png,with_mask,41,38
1355,maksssksksss354-1355.png,with_mask,32,29
1356,maksssksksss354-1356.png,with_mask,17,14
1358,maksssksksss354-1358.png,with_mask,13,14
1359,maksssksksss354-1359.png,with_mask,13,10
1361,maksssksksss354-1361.png,with_mask,50,42
1364,maksssksksss354-1364.png,with_mask,16,15
1365,maksssksksss354-1365.png,with_mask,26,23
1368,maksssksksss354-1368.png,with_mask,10,10
1371,maksssksksss354-1371.png,with_mask,20,19
1380,maksssksksss355-1380.png,with_mask,107,78
1381,maksssksksss356-1381.png,with_mask,124,105
1382,maksssksksss357-1382.png,with_mask,50,44
1383,maksssksksss358-1383.png,with_mask,42,35
1384,maksssksksss358-1384.png,with_mask,44,42
1385,maksssksksss358-1385.png,with_mask,33,32
1386,maksssksksss358-1386.png,with_mask,39,41
1387,maksssksksss359-1387.png,with_mask,21,21
1388,maksssksksss359-1388.png,with_mask,19,17
1389,maksssksksss359-1389.png,with_mask,14,12
1390,maksssksksss359-1390.png,with_mask,24,22
1391,maksssksksss359-1391.png,with_mask,14,14
1392,maksssksksss359-1392.png,with_mask,19,16
1393,maksssksksss359-1393.png,with_mask,21,22
1394,maksssksksss359-1394.png,with_mask,14,12
1395,maksssksksss359-1395.png,with_mask,17,12
1396,maksssksksss359-1396.png,with_mask,20,17
1397,maksssksksss359-1397.png,with_mask,16,15
1398,maksssksksss359-1398.png,with_mask,20,19
1399,maksssksksss359-1399.png,with_mask,22,22
1400,maksssksksss359-1400.png,with_mask,18,16
1401,maksssksksss359-1401.png,without_mask,13,15
1402,maksssksksss359-1402.png,with_mask,20,17
1403,maksssksksss359-1403.png,with_mask,21,17
1405,maksssksksss36-1405.png,with_mask,28,23
1406,maksssksksss36-1406.png,with_mask,18,16
1407,maksssksksss36-1407.png,with_mask,28,25
1408,maksssksksss36-1408.png,with_mask,24,21
1409,maksssksksss36-1409.png,with_mask,10,11
1411,maksssksksss36-1411.png,with_mask,15,14
1412,maksssksksss36-1412.png,with_mask,18,18
1413,maksssksksss36-1413.png,with_mask,25,25
1414,maksssksksss360-1414.png,with_mask,38,33
1415,maksssksksss361-1415.png,without_mask,28,23
1416,maksssksksss361-1416.png,with_mask,36,36
1417,maksssksksss361-1417.png,without_mask,27,23
1418,maksssksksss362-1418.png,with_mask,105,106
1419,maksssksksss362-1419.png,with_mask,87,83
1420,maksssksksss362-1420.png,with_mask,90,80
1421,maksssksksss363-1421.png,with_mask,21,18
1422,maksssksksss363-1422.png,with_mask,23,18
1423,maksssksksss363-1423.png,with_mask,17,18
1424,maksssksksss363-1424.png,with_mask,23,16
1425,maksssksksss363-1425.png,with_mask,40,34
1426,maksssksksss363-1426.png,with_mask,41,34
1427,maksssksksss364-1427.png,with_mask,39,34
1428,maksssksksss364-1428.png,with_mask,36,33
1429,maksssksksss364-1429.png,with_mask,39,32
1430,maksssksksss365-1430.png,with_mask,49,42
1431,maksssksksss365-1431.png,with_mask,32,35
1432,maksssksksss365-1432.png,without_mask,26,15
1433,maksssksksss366-1433.png,with_mask,161,136
1434,maksssksksss366-1434.png,with_mask,144,101
1435,maksssksksss367-1435.png,with_mask,37,30
1436,maksssksksss368-1436.png,with_mask,28,21
1437,maksssksksss368-1437.png,with_mask,30,25
1438,maksssksksss368-1438.png,with_mask,26,25
1439,maksssksksss368-1439.png,with_mask,23,17
1440,maksssksksss368-1440.png,with_mask,18,16
1441,maksssksksss368-1441.png,with_mask,22,23
1442,maksssksksss368-1442.png,with_mask,24,23
1443,maksssksksss368-1443.png,with_mask,23,18
1444,maksssksksss368-1444.png,with_mask,13,14
1445,maksssksksss369-1445.png,with_mask,128,94
1446,maksssksksss37-1446.png,with_mask,155,114
1447,maksssksksss370-1447.png,without_mask,128,106
1448,maksssksksss371-1448.png,mask_incorrectly_worn,117,103
1449,maksssksksss372-1449.png,with_mask,26,21
1450,maksssksksss372-1450.png,with_mask,24,21
1451,maksssksksss373-1451.png,with_mask,51,45
1452,maksssksksss373-1452.png,with_mask,68,72
1453,maksssksksss373-1453.png,with_mask,34,37
1454,maksssksksss373-1454.png,with_mask,28,34
1455,maksssksksss373-1455.png,with_mask,37,30
1456,maksssksksss373-1456.png,with_mask,55,59
1457,maksssksksss373-1457.png,with_mask,34,35
1458,maksssksksss373-1458.png,without_mask,24,24
1459,maksssksksss373-1459.png,without_mask,25,24
1460,maksssksksss373-1460.png,with_mask,40,36
1461,maksssksksss373-1461.png,with_mask,52,57
1462,maksssksksss373-1462.png,with_mask,27,28
1463,maksssksksss373-1463.png,with_mask,25,27
1464,maksssksksss374-1464.png,with_mask,30,32
1465,maksssksksss374-1465.png,with_mask,22,24
1466,maksssksksss374-1466.png,with_mask,39,34
1467,maksssksksss374-1467.png,without_mask,31,31
1468,maksssksksss374-1468.png,with_mask,25,31
1469,maksssksksss375-1469.png,without_mask,18,18
1470,maksssksksss375-1470.png,without_mask,18,16
1471,maksssksksss376-1471.png,with_mask,40,36
1472,maksssksksss376-1472.png,with_mask,16,10
1473,maksssksksss376-1473.png,with_mask,22,19
1474,maksssksksss376-1474.png,with_mask,16,13
1475,maksssksksss376-1475.png,with_mask,17,12
1476,maksssksksss376-1476.png,with_mask,12,11
1477,maksssksksss376-1477.png,with_mask,23,27
1478,maksssksksss377-1478.png,with_mask,101,114
1479,maksssksksss378-1479.png,with_mask,42,46
1480,maksssksksss378-1480.png,with_mask,42,48
1481,maksssksksss379-1481.png,without_mask,120,83
1482,maksssksksss38-1482.png,with_mask,37,36
1483,maksssksksss38-1483.png,without_mask,33,32
1484,maksssksksss380-1484.png,with_mask,149,110
1485,maksssksksss381-1485.png,with_mask,25,23
1486,maksssksksss381-1486.png,with_mask,20,22
1487,maksssksksss381-1487.png,with_mask,26,22
1488,maksssksksss381-1488.png,with_mask,23,20
1491,maksssksksss382-1491.png,with_mask,22,16
1492,maksssksksss382-1492.png,with_mask,17,18
1493,maksssksksss382-1493.png,with_mask,18,20
1494,maksssksksss382-1494.png,with_mask,21,19
1495,maksssksksss382-1495.png,with_mask,26,18
1496,maksssksksss383-1496.png,with_mask,126,100
1497,maksssksksss384-1497.png,with_mask,14,13
1498,maksssksksss384-1498.png,with_mask,17,15
1500,maksssksksss384-1500.png,with_mask,17,17
1501,maksssksksss385-1501.png,with_mask,37,32
1502,maksssksksss385-1502.png,without_mask,21,11
1503,maksssksksss385-1503.png,without_mask,14,12
1504,maksssksksss385-1504.png,without_mask,11,10
1505,maksssksksss385-1505.png,without_mask,12,10
1506,maksssksksss386-1506.png,mask_incorrectly_worn,32,27
1507,maksssksksss386-1507.png,with_mask,29,28
1508,maksssksksss386-1508.png,with_mask,19,19
1509,maksssksksss386-1509.png,with_mask,21,20
1510,maksssksksss386-1510.png,with_mask,14,13
1511,maksssksksss386-1511.png,with_mask,13,11
1515,maksssksksss387-1515.png,with_mask,40,38
1516,maksssksksss387-1516.png,mask_incorrectly_worn,55,41
1517,maksssksksss387-1517.png,with_mask,82,46
1518,maksssksksss387-1518.png,without_mask,17,17
1519,maksssksksss388-1519.png,with_mask,29,18
1520,maksssksksss388-1520.png,with_mask,23,16
1521,maksssksksss388-1521.png,with_mask,22,24
1522,maksssksksss388-1522.png,with_mask,21,17
1523,maksssksksss388-1523.png,without_mask,24,22
1524,maksssksksss388-1524.png,with_mask,35,31
1525,maksssksksss388-1525.png,without_mask,19,18
1526,maksssksksss388-1526.png,without_mask,23,20
1527,maksssksksss388-1527.png,without_mask,21,19
1528,maksssksksss388-1528.png,with_mask,22,19
1529,maksssksksss388-1529.png,with_mask,27,20
1530,maksssksksss388-1530.png,with_mask,20,18
1531,maksssksksss388-1531.png,mask_incorrectly_worn,27,27
1532,maksssksksss388-1532.png,without_mask,23,25
1533,maksssksksss388-1533.png,without_mask,13,12
1534,maksssksksss388-1534.png,without_mask,14,12
1535,maksssksksss388-1535.png,with_mask,12,11
1536,maksssksksss389-1536.png,with_mask,69,65
1537,maksssksksss389-1537.png,with_mask,64,56
1538,maksssksksss389-1538.png,with_mask,49,47
1539,maksssksksss389-1539.png,with_mask,42,45
1540,maksssksksss389-1540.png,with_mask,55,57
1541,maksssksksss389-1541.png,with_mask,48,42
1542,maksssksksss389-1542.png,with_mask,42,38
1543,maksssksksss389-1543.png,with_mask,33,20
1544,maksssksksss389-1544.png,with_mask,35,38
1545,maksssksksss389-1545.png,with_mask,34,27
1546,maksssksksss389-1546.png,without_mask,31,28
1547,maksssksksss389-1547.png,without_mask,52,54
1548,maksssksksss39-1548.png,with_mask,77,66
1549,maksssksksss39-1549.png,with_mask,122,108
1550,maksssksksss390-1550.png,with_mask,28,30
1551,maksssksksss390-1551.png,with_mask,28,30
1552,maksssksksss390-1552.png,with_mask,24,22
1553,maksssksksss390-1553.png,with_mask,20,24
1554,maksssksksss390-1554.png,with_mask,17,17
1555,maksssksksss390-1555.png,with_mask,17,13
1556,maksssksksss391-1556.png,with_mask,27,26
1557,maksssksksss391-1557.png,with_mask,30,25
1558,maksssksksss391-1558.png,with_mask,27,28
1559,maksssksksss391-1559.png,with_mask,31,31
1560,maksssksksss392-1560.png,with_mask,135,124
1561,maksssksksss393-1561.png,with_mask,118,117
1562,maksssksksss393-1562.png,with_mask,129,124
1563,maksssksksss394-1563.png,with_mask,120,107
1564,maksssksksss395-1564.png,with_mask,107,89
1565,maksssksksss396-1565.png,with_mask,33,31
1566,maksssksksss396-1566.png,with_mask,36,33
1567,maksssksksss396-1567.png,with_mask,45,43
1568,maksssksksss396-1568.png,with_mask,23,22
1569,maksssksksss396-1569.png,without_mask,49,56
1570,maksssksksss397-1570.png,with_mask,48,42
1571,maksssksksss397-1571.png,with_mask,70,71
1572,maksssksksss397-1572.png,with_mask,58,55
1573,maksssksksss398-1573.png,with_mask,101,98
1574,maksssksksss399-1574.png,with_mask,42,29
1575,maksssksksss399-1575.png,with_mask,27,27
1576,maksssksksss399-1576.png,with_mask,36,37
1577,maksssksksss399-1577.png,with_mask,36,28
1578,maksssksksss399-1578.png,with_mask,28,23
1579,maksssksksss399-1579.png,with_mask,36,30
1580,maksssksksss399-1580.png,with_mask,33,39
1581,maksssksksss399-1581.png,without_mask,35,31
1582,maksssksksss4-1582.png,with_mask,136,106
1583,maksssksksss40-1583.png,with_mask,47,41
1584,maksssksksss40-1584.png,with_mask,39,29
1585,maksssksksss40-1585.png,with_mask,46,39
1586,maksssksksss40-1586.png,without_mask,32,27
1587,maksssksksss400-1587.png,with_mask,54,49
1588,maksssksksss400-1588.png,with_mask,53,49
1589,maksssksksss400-1589.png,with_mask,51,50
1590,maksssksksss401-1590.png,without_mask,42,33
1591,maksssksksss401-1591.png,without_mask,36,33
1592,maksssksksss401-1592.png,with_mask,46,35
1593,maksssksksss401-1593.png,with_mask,39,21
1594,maksssksksss402-1594.png,without_mask,93,75
1595,maksssksksss403-1595.png,with_mask,124,103
1596,maksssksksss404-1596.png,without_mask,105,71
1597,maksssksksss405-1597.png,with_mask,106,81
1598,maksssksksss406-1598.png,mask_incorrectly_worn,75,68
1599,maksssksksss407-1599.png,with_mask,127,100
1600,maksssksksss408-1600.png,with_mask,28,25
1601,maksssksksss408-1601.png,with_mask,27,25
1602,maksssksksss408-1602.png,without_mask,23,28
1603,maksssksksss408-1603.png,with_mask,18,19
1604,maksssksksss408-1604.png,with_mask,18,28
1605,maksssksksss408-1605.png,with_mask,25,29
1606,maksssksksss408-1606.png,with_mask,42,43
1607,maksssksksss408-1607.png,with_mask,28,33
1608,maksssksksss408-1608.png,with_mask,35,35
1609,maksssksksss408-1609.png,without_mask,24,27
1610,maksssksksss409-1610.png,with_mask,112,81
1611,maksssksksss41-1611.png,with_mask,32,34
1612,maksssksksss41-1612.png,with_mask,29,24
1613,maksssksksss41-1613.png,with_mask,33,32
1614,maksssksksss41-1614.png,with_mask,21,20
1615,maksssksksss41-1615.png,with_mask,37,34
1616,maksssksksss41-1616.png,with_mask,24,13
1617,maksssksksss41-1617.png,with_mask,20,18
1618,maksssksksss41-1618.png,with_mask,32,32
1619,maksssksksss41-1619.png,with_mask,24,24
1620,maksssksksss410-1620.png,with_mask,23,28
1621,maksssksksss410-1621.png,with_mask,25,23
1622,maksssksksss410-1622.png,with_mask,27,29
1623,maksssksksss410-1623.png,with_mask,19,19
1624,maksssksksss410-1624.png,with_mask,18,17
1625,maksssksksss410-1625.png,mask_incorrectly_worn,15,14
1626,maksssksksss410-1626.png,with_mask,18,14
1629,maksssksksss410-1629.png,with_mask,24,26
1630,maksssksksss410-1630.png,with_mask,19,16
1631,maksssksksss410-1631.png,with_mask,29,33
1632,maksssksksss410-1632.png,with_mask,23,15
1634,maksssksksss410-1634.png,with_mask,16,14
1635,maksssksksss410-1635.png,with_mask,12,12
1639,maksssksksss410-1639.png,with_mask,14,12
1641,maksssksksss411-1641.png,with_mask,22,22
1642,maksssksksss411-1642.png,without_mask,33,27
1643,maksssksksss411-1643.png,with_mask,40,32
1644,maksssksksss411-1644.png,with_mask,26,26
1645,maksssksksss411-1645.png,with_mask,37,34
1646,maksssksksss411-1646.png,with_mask,19,14
1647,maksssksksss411-1647.png,with_mask,35,32
1648,maksssksksss411-1648.png,with_mask,28,26
1649,maksssksksss412-1649.png,with_mask,86,77
1650,maksssksksss412-1650.png,with_mask,76,74
1651,maksssksksss413-1651.png,with_mask,35,33
1652,maksssksksss413-1652.png,with_mask,38,30
1653,maksssksksss413-1653.png,with_mask,54,49
1654,maksssksksss414-1654.png,with_mask,36,28
1655,maksssksksss414-1655.png,with_mask,18,20
1656,maksssksksss414-1656.png,with_mask,25,23
1657,maksssksksss414-1657.png,with_mask,31,28
1658,maksssksksss415-1658.png,with_mask,107,93
1659,maksssksksss416-1659.png,with_mask,19,19
1660,maksssksksss416-1660.png,with_mask,20,23
1661,maksssksksss416-1661.png,with_mask,22,19
1662,maksssksksss416-1662.png,with_mask,27,18
1663,maksssksksss417-1663.png,with_mask,138,102
1664,maksssksksss418-1664.png,with_mask,13,13
1666,maksssksksss419-1666.png,with_mask,31,23
1667,maksssksksss419-1667.png,without_mask,21,12
1668,maksssksksss419-1668.png,without_mask,20,18
1669,maksssksksss419-1669.png,without_mask,18,13
1671,maksssksksss419-1671.png,without_mask,16,10
1674,maksssksksss42-1674.png,with_mask,68,59
1675,maksssksksss42-1675.png,with_mask,66,53
1676,maksssksksss42-1676.png,with_mask,68,59
1677,maksssksksss42-1677.png,with_mask,68,62
1678,maksssksksss42-1678.png,with_mask,73,61
1679,maksssksksss42-1679.png,with_mask,65,60
1680,maksssksksss420-1680.png,without_mask,111,101
1681,maksssksksss421-1681.png,with_mask,36,32
1682,maksssksksss421-1682.png,with_mask,21,19
1683,maksssksksss421-1683.png,with_mask,42,39
1684,maksssksksss421-1684.png,with_mask,21,21
1685,maksssksksss421-1685.png,with_mask,41,39
1686,maksssksksss422-1686.png,with_mask,83,69
1687,maksssksksss422-1687.png,with_mask,125,126
1688,maksssksksss423-1688.png,with_mask,15,13
1689,maksssksksss423-1689.png,with_mask,29,24
1691,maksssksksss423-1691.png,mask_incorrectly_worn,13,11
1692,maksssksksss423-1692.png,with_mask,21,13
1693,maksssksksss423-1693.png,with_mask,19,10
1694,maksssksksss423-1694.png,with_mask,15,11
1695,maksssksksss423-1695.png,with_mask,16,14
1696,maksssksksss423-1696.png,with_mask,16,13
1698,maksssksksss423-1698.png,with_mask,16,15
1699,maksssksksss423-1699.png,with_mask,14,12
1700,maksssksksss423-1700.png,with_mask,15,10
1702,maksssksksss424-1702.png,with_mask,19,17
1704,maksssksksss424-1704.png,with_mask,16,16
1705,maksssksksss424-1705.png,without_mask,12,10
1706,maksssksksss424-1706.png,with_mask,13,14
1707,maksssksksss424-1707.png,mask_incorrectly_worn,10,12
1708,maksssksksss424-1708.png,without_mask,14,13
1709,maksssksksss424-1709.png,with_mask,13,15
1710,maksssksksss424-1710.png,with_mask,16,15
1711,maksssksksss424-1711.png,with_mask,17,14
1712,maksssksksss424-1712.png,with_mask,12,12
1713,maksssksksss424-1713.png,with_mask,17,16
1714,maksssksksss424-1714.png,with_mask,20,17
1715,maksssksksss424-1715.png,with_mask,16,15
1716,maksssksksss424-1716.png,without_mask,19,19
1717,maksssksksss424-1717.png,with_mask,10,11
1719,maksssksksss424-1719.png,with_mask,11,10
1720,maksssksksss424-1720.png,with_mask,10,10
1723,maksssksksss425-1723.png,with_mask,144,146
1724,maksssksksss426-1724.png,with_mask,169,159
1725,maksssksksss427-1725.png,with_mask,68,62
1726,maksssksksss427-1726.png,with_mask,17,16
1727,maksssksksss427-1727.png,with_mask,22,22
1728,maksssksksss427-1728.png,with_mask,87,96
1729,maksssksksss428-1729.png,with_mask,22,29
1730,maksssksksss428-1730.png,with_mask,21,24
1731,maksssksksss428-1731.png,with_mask,20,19
1732,maksssksksss428-1732.png,with_mask,27,30
1733,maksssksksss428-1733.png,with_mask,23,26
1734,maksssksksss428-1734.png,with_mask,28,32
1735,maksssksksss428-1735.png,with_mask,20,16
1736,maksssksksss428-1736.png,with_mask,20,15
1737,maksssksksss428-1737.png,with_mask,17,10
1738,maksssksksss428-1738.png,with_mask,15,14
1739,maksssksksss428-1739.png,with_mask,12,11
1740,maksssksksss428-1740.png,with_mask,18,14
1741,maksssksksss428-1741.png,mask_incorrectly_worn,12,15
1742,maksssksksss428-1742.png,with_mask,11,10
1743,maksssksksss428-1743.png,with_mask,15,17
1745,maksssksksss428-1745.png,with_mask,12,10
1746,maksssksksss428-1746.png,with_mask,10,10
1750,maksssksksss429-1750.png,with_mask,23,22
1751,maksssksksss429-1751.png,with_mask,21,22
1752,maksssksksss429-1752.png,with_mask,24,21
1753,maksssksksss429-1753.png,with_mask,24,16
1754,maksssksksss43-1754.png,with_mask,62,56
1755,maksssksksss43-1755.png,with_mask,26,24
1756,maksssksksss430-1756.png,with_mask,57,64
1757,maksssksksss430-1757.png,with_mask,60,74
1758,maksssksksss431-1758.png,mask_incorrectly_worn,58,56
1759,maksssksksss431-1759.png,with_mask,57,47
1760,maksssksksss431-1760.png,with_mask,43,29
1761,maksssksksss431-1761.png,with_mask,52,50
1762,maksssksksss431-1762.png,with_mask,45,36
1763,maksssksksss431-1763.png,with_mask,32,25
1764,maksssksksss431-1764.png,with_mask,27,26
1765,maksssksksss431-1765.png,with_mask,24,18
1766,maksssksksss431-1766.png,with_mask,22,20
1767,maksssksksss431-1767.png,with_mask,22,26
1768,maksssksksss431-1768.png,with_mask,15,16
1769,maksssksksss431-1769.png,with_mask,13,15
1770,maksssksksss431-1770.png,with_mask,14,15
1771,maksssksksss432-1771.png,with_mask,73,66
1772,maksssksksss433-1772.png,with_mask,132,90
1773,maksssksksss434-1773.png,with_mask,184,187
1774,maksssksksss435-1774.png,with_mask,23,21
1775,maksssksksss435-1775.png,with_mask,18,21
1776,maksssksksss435-1776.png,with_mask,35,29
1777,maksssksksss435-1777.png,with_mask,47,38
1778,maksssksksss435-1778.png,with_mask,30,28
1779,maksssksksss436-1779.png,with_mask,52,47
1780,maksssksksss436-1780.png,with_mask,58,53
1781,maksssksksss437-1781.png,with_mask,46,31
1782,maksssksksss437-1782.png,with_mask,20,16
1783,maksssksksss437-1783.png,with_mask,17,10
1784,maksssksksss437-1784.png,with_mask,30,27
1785,maksssksksss437-1785.png,with_mask,29,26
1786,maksssksksss438-1786.png,with_mask,14,14
1787,maksssksksss438-1787.png,with_mask,15,14
1788,maksssksksss438-1788.png,with_mask,14,13
1789,maksssksksss438-1789.png,with_mask,18,11
1790,maksssksksss439-1790.png,with_mask,35,32
1791,maksssksksss439-1791.png,with_mask,47,32
1792,maksssksksss439-1792.png,with_mask,20,17
1793,maksssksksss439-1793.png,with_mask,16,16
1794,maksssksksss44-1794.png,with_mask,43,37
1795,maksssksksss44-1795.png,with_mask,55,48
1796,maksssksksss44-1796.png,with_mask,73,60
1797,maksssksksss44-1797.png,without_mask,78,62
1798,maksssksksss440-1798.png,with_mask,22,21
1799,maksssksksss440-1799.png,mask_incorrectly_worn,20,13
1800,maksssksksss440-1800.png,with_mask,14,12
1801,maksssksksss440-1801.png,with_mask,15,14
1802,maksssksksss440-1802.png,with_mask,28,32
1803,maksssksksss440-1803.png,with_mask,20,13
1804,maksssksksss440-1804.png,with_mask,23,20
1805,maksssksksss440-1805.png,mask_incorrectly_worn,21,18
1806,maksssksksss441-1806.png,with_mask,50,50
1807,maksssksksss441-1807.png,with_mask,63,57
1808,maksssksksss441-1808.png,with_mask,68,61
1809,maksssksksss442-1809.png,without_mask,140,126
1810,maksssksksss443-1810.png,without_mask,109,98
1811,maksssksksss444-1811.png,without_mask,24,15
1812,maksssksksss444-1812.png,with_mask,38,40
1813,maksssksksss444-1813.png,with_mask,32,31
1814,maksssksksss444-1814.png,with_mask,37,37
1815,maksssksksss445-1815.png,with_mask,33,38
1816,maksssksksss445-1816.png,with_mask,33,34
1817,maksssksksss445-1817.png,mask_incorrectly_worn,37,29
1818,maksssksksss445-1818.png,with_mask,35,35
1819,maksssksksss445-1819.png,with_mask,34,30
1820,maksssksksss445-1820.png,with_mask,28,24
1821,maksssksksss445-1821.png,with_mask,35,31
1822,maksssksksss445-1822.png,with_mask,27,18
1823,maksssksksss445-1823.png,with_mask,23,19
1824,maksssksksss445-1824.png,mask_incorrectly_worn,29,31
1825,maksssksksss446-1825.png,with_mask,337,317
1826,maksssksksss447-1826.png,with_mask,19,19
1827,maksssksksss447-1827.png,with_mask,18,16
1828,maksssksksss447-1828.png,with_mask,23,18
1829,maksssksksss448-1829.png,with_mask,45,39
1830,maksssksksss448-1830.png,with_mask,35,34
1831,maksssksksss448-1831.png,with_mask,41,38
1832,maksssksksss448-1832.png,with_mask,49,51
1833,maksssksksss449-1833.png,with_mask,23,24
1834,maksssksksss449-1834.png,with_mask,21,23
1835,maksssksksss449-1835.png,with_mask,34,29
1836,maksssksksss449-1836.png,with_mask,34,30
1837,maksssksksss45-1837.png,without_mask,29,32
1838,maksssksksss45-1838.png,with_mask,44,50
1839,maksssksksss45-1839.png,without_mask,44,29
1840,maksssksksss450-1840.png,with_mask,37,36
1841,maksssksksss450-1841.png,with_mask,38,32
1842,maksssksksss450-1842.png,with_mask,35,32
1843,maksssksksss450-1843.png,with_mask,35,33
1844,maksssksksss451-1844.png,with_mask,12,22
1845,maksssksksss451-1845.png,with_mask,21,21
1846,maksssksksss451-1846.png,with_mask,23,21
1847,maksssksksss451-1847.png,without_mask,19,18
1848,maksssksksss451-1848.png,with_mask,30,26
1849,maksssksksss451-1849.png,with_mask,84,48
1850,maksssksksss451-1850.png,without_mask,19,14
1851,maksssksksss451-1851.png,without_mask,23,23
1852,maksssksksss451-1852.png,with_mask,32,29
1853,maksssksksss451-1853.png,with_mask,27,22
1854,maksssksksss451-1854.png,with_mask,23,18
1855,maksssksksss451-1855.png,with_mask,28,29
1856,maksssksksss451-1856.png,with_mask,22,23
1857,maksssksksss452-1857.png,with_mask,40,34
1858,maksssksksss452-1858.png,with_mask,30,27
1859,maksssksksss452-1859.png,with_mask,32,30
1860,maksssksksss453-1860.png,without_mask,18,14
1861,maksssksksss453-1861.png,without_mask,21,19
1862,maksssksksss453-1862.png,without_mask,16,13
1864,maksssksksss453-1864.png,without_mask,18,13
1865,maksssksksss453-1865.png,with_mask,29,23
1866,maksssksksss453-1866.png,mask_incorrectly_worn,31,24
1867,maksssksksss453-1867.png,without_mask,27,34
1868,maksssksksss453-1868.png,without_mask,15,12
1869,maksssksksss453-1869.png,without_mask,21,16
1870,maksssksksss453-1870.png,without_mask,22,13
1871,maksssksksss453-1871.png,without_mask,22,12
1872,maksssksksss453-1872.png,without_mask,20,17
1873,maksssksksss453-1873.png,with_mask,27,19
1874,maksssksksss453-1874.png,with_mask,26,17
1875,maksssksksss453-1875.png,without_mask,17,13
1876,maksssksksss453-1876.png,without_mask,18,11
1877,maksssksksss453-1877.png,with_mask,29,12
1878,maksssksksss453-1878.png,without_mask,27,18
